#
# Full target list for orbit 97, sector 45
# Created Tue Nov  2 12:27:10 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
275157760	3	3	 9.00	143.3725	  4.6656
275157827	3	3	11.35	143.3201	  4.4006
275178067	3	3	 8.92	143.3606	  2.6474
275179540	3	3	12.05	143.4237	  2.9796
275179888	3	3	 8.44	143.4756	  4.2596
275180352	3	3	12.05	143.4892	  6.1160
275183001	3	3	10.08	143.9812	  3.8540
275183180	3	3	11.35	143.9299	  4.5547
275183297	3	3	 9.65	143.9960	  5.0237
275184353	3	3	10.08	144.0518	  2.8596
275185500	3	3	 9.02	147.7919	  1.7639
275185653	3	3	11.52	147.8476	  2.3929
275185985	3	3	15.83	147.7553	  3.7991
275247885	3	3	11.13	147.9189	  5.4533
275248334	3	3	 9.89	147.9768	  3.5514
275248435	3	3	 9.06	147.8890	  3.1543
275248504	3	3	 9.96	147.9860	  2.7985
275248683	3	3	11.44	147.9705	  2.1168
275249752	3	3	 8.87	148.0980	  2.3219
275249788	3	3	 6.07	148.0496	  2.4547
275250249	3	3	 8.35	148.1091	  4.4220
275250420	3	3	10.84	148.0249	  5.2054
275250511	3	3	 8.71	148.0784	  5.6156
275250528	3	3	11.38	148.0322	  5.6875
275250721	3	3	 9.96	148.1946	  5.6626
275251117	3	3	 8.88	148.2114	  3.8934
275251125	3	3	11.43	148.1907	  3.8530
275251281	3	3	15.69	148.2045	  3.2495
275251307	3	3	 9.08	148.1628	  3.1300
275251343	3	3	 8.18	148.2139	  2.9617
275251762	3	3	10.81	148.1178	  1.2619
275252507	3	3	11.45	148.2846	  1.4312
275252575	3	3	11.51	148.3049	  1.6383
275252881	3	3	10.41	148.3479	  2.7000
275253197	3	3	10.47	148.3237	  4.2308
275253282	3	3	11.36	148.3353	  4.5881
275253288	3	3	11.34	148.2550	  4.6164
275253650	3	3	 3.98	148.4288	  5.9586
275254267	3	3	10.07	148.4511	  3.2296
275254407	3	3	10.85	148.3978	  2.6730
275254535	3	3	11.17	148.4251	  2.0717
275254541	3	3	 9.76	148.3682	  2.0572
275255446	3	3	11.22	149.4829	  1.3893
275292950	3	3	10.91	149.4624	  3.8252
275292954	3	3	11.24	149.5134	  3.8475
275293113	3	3	10.43	149.4958	  4.5698
275293184	3	3	 9.00	149.4669	  4.8081
275293205	3	3	15.48	149.4442	  4.9135
275293375	3	3	 9.45	149.4519	  5.6384
275293443	3	3	10.93	149.5220	  5.9283
275293658	3	3	 9.47	149.5824	  5.2186
275294233	3	3	10.65	149.6150	  2.9056
275294326	3	3	 8.11	149.6594	  2.5028
275294397	3	3	10.92	149.5961	  2.2200
275294416	3	3	11.47	149.6636	  2.1515
275307995	3	3	 9.18	149.7472	  1.0314
275308213	3	3	15.89	149.7108	  1.7900
275308895	3	3	 5.21	149.7033	  4.8083
275309132	3	3	 9.38	149.7329	  5.8004
275309165	3	3	11.62	149.7343	  5.9662
275309731	3	3	 8.87	149.9012	  3.8713
275310476	3	3	11.32	149.8082	  0.9437
275358155	3	3	11.48	150.0386	  1.8595
275358283	3	3	 9.55	150.0396	  2.3966
275358374	3	3	11.56	149.9685	  2.7806
275358524	3	3	 6.41	149.9291	  3.3850
275358553	3	3	15.54	149.9667	  3.5091
275358959	3	3	 7.24	149.9258	  5.2216
277671902	4	2	10.52	152.9691	  5.6110
277671968	4	2	10.03	152.9711	  5.3071
277672581	4	2	10.18	152.9779	  2.2601
277672905	4	2	 9.86	152.9473	  0.8307
277673044	4	2	11.86	152.9707	  0.1175
277673104	4	2	11.90	153.1348	  0.3689
277673440	4	2	 9.81	153.1561	  1.8830
277673896	4	2	10.27	153.0962	  4.3021
277695796	4	2	11.23	153.1562	  4.7095
277695834	4	2	13.27	153.1163	  4.8823
277696170	4	2	10.32	153.2451	  5.4560
277696329	4	2	 4.73	153.2012	  4.6146
277696341	4	2	 9.29	153.3042	  4.5553
277696576	4	2	15.45	153.2224	  3.1711
277696579	4	2	17.26	153.2274	  3.1638
277696592	4	2	 8.82	153.2015	  3.1094
277696601	4	2	 7.06	153.3049	  3.0726
277697265	4	2	 8.39	153.3754	  0.4383
277697326	4	2	11.48	153.3477	  0.8124
277697359	4	2	11.16	153.3639	  0.9685
277697883	4	2	11.54	153.3888	  3.7149
277697911	4	2	10.35	153.4206	  3.9117
277697921	4	2	12.19	153.3500	  3.9601
277698049	4	2	12.76	153.3363	  4.6738
277698138	4	2	11.49	153.4023	  5.0817
277711462	4	2	11.93	153.3557	  5.9782
277711756	4	2	12.41	153.4402	  4.6151
277711975	4	2	 9.03	153.5286	  3.5546
277712053	4	2	 7.14	153.5361	  3.1489
277712205	4	2	10.77	153.5192	  2.3965
277712294	4	2	10.72	153.4616	  1.9910
277712706	4	2	12.27	153.4361	  0.0093
277712969	4	2	10.87	153.6187	  1.2193
277713012	4	2	 8.83	153.6024	  1.4682
277713070	4	2	 9.75	153.5636	  1.7416
277713300	4	2	12.89	153.6325	  2.9141
277713348	4	2	 9.08	153.5736	  3.2165
277713416	4	2	10.95	153.5950	  3.5423
277713455	4	2	10.49	153.6695	  3.7786
277713491	4	2	16.47	153.5590	  4.0272
277713708	4	2	11.41	153.6632	  5.0761
277734546	4	2	 8.69	153.6905	  5.1471
277734612	4	2	11.24	153.7073	  4.8019
277735435	4	2	15.09	153.7887	  0.5501
277735830	4	2	11.28	153.8258	  1.3675
277736010	4	2	 9.66	153.9057	  2.3390
277747736	4	2	15.73	153.9502	  3.1127
277747821	4	2	17.20	153.9395	  3.5536
277747947	4	2	 8.51	153.9586	  4.1287
277748172	4	2	10.59	153.9817	  5.3719
277767532	4	2	10.57	154.1067	  3.9030
277767785	4	2	11.41	154.0692	  2.6447
277767839	4	2	 8.25	154.1409	  2.4029
277767897	4	2	10.49	154.0500	  2.1226
277768198	4	2	10.79	154.1103	  0.6046
277768819	4	2	 8.27	154.2282	  2.4213
277769390	4	2	11.94	154.2755	  5.4053
277769936	4	2	10.93	155.2532	  3.9790
277769981	4	2	11.36	155.3467	  3.7463
277770282	4	2	 6.73	155.2583	  2.2897
277770465	4	2	11.19	155.3082	  1.4711
277770626	4	2	11.11	155.3339	  0.7002
277770977	4	2	10.83	155.4041	  1.0251
277771208	4	2	10.99	155.3998	  2.2610
277771315	4	2	10.65	155.3804	  2.8064
277771579	4	2	 8.97	155.3910	  3.9630
277775869	4	2	 9.22	155.4702	  5.3408
277776345	4	2	12.36	155.5061	  4.4578
277776356	4	2	 8.07	155.5961	  4.4320
277776527	4	2	 9.81	155.6018	  3.6202
277777486	4	2	 8.02	155.6874	  1.1513
277777611	4	2	12.80	155.6177	  1.7520
277777663	4	2	11.31	155.6577	  2.0206
277777679	4	2	11.42	155.6519	  2.1211
277777807	4	2	 8.05	155.6518	  2.7965
277777923	4	2	11.51	155.6912	  3.4781
277797438	4	2	 9.38	155.6207	  5.9070
277797530	4	2	 6.07	155.8094	  5.6938
277797912	4	2	 7.84	155.7956	  3.6518
277798104	4	2	 8.81	155.8098	  2.6096
277798746	4	2	15.86	155.9487	  0.6446
277799104	4	2	 8.39	155.8641	  2.2539
277799176	4	2	 7.36	155.9304	  2.6178
277810148	4	2	 9.26	156.0472	  3.8300
277810159	4	2	 9.85	156.0227	  3.7996
277810242	4	2	10.24	156.0691	  3.5987
277810584	4	2	11.18	156.0029	  2.7128
277810712	4	2	 5.43	156.0552	  2.3679
277811911	4	2	11.14	156.2066	  0.5555
277812620	4	2	 5.77	156.1050	  2.3931
277812894	4	2	 9.67	156.0974	  3.0915
277831766	4	2	 8.47	156.1437	  3.5318
277831938	4	2	13.37	156.2095	  4.3028
277832037	4	2	11.50	156.1374	  4.7175
277832173	4	2	11.32	156.1543	  5.5266
277832347	4	2	11.41	156.2463	  5.7220
277832541	4	2	14.24	156.2484	  4.7696
277832595	4	2	 8.76	156.2166	  4.5184
277832913	4	2	10.49	156.2294	  3.0191
277832979	4	2	11.31	156.2675	  2.6591
277833995	4	2	11.76	156.4056	  2.5137
277838288	4	2	10.15	156.3506	  3.1198
277838596	4	2	 7.60	156.3901	  4.5721
277838707	4	2	 8.04	156.3657	  5.1061
277838729	4	2	13.89	156.3588	  5.2105
277838848	4	2	 8.10	156.3520	  5.8655
277839376	4	2	 6.54	156.5384	  3.9325
277839386	4	2	 9.06	156.5324	  3.9007
277839459	4	2	13.75	156.5134	  3.5250
277839967	4	2	 9.40	156.5270	  1.1474
277839972	4	2	12.38	156.5255	  1.1158
277840120	4	2	 9.80	156.5346	  0.4965
277869192	4	2	 9.17	156.5842	  2.5485
277869306	4	2	11.11	156.6308	  2.9828
277869696	4	2	12.39	156.6227	  4.7640
277869705	4	2	11.33	156.6171	  4.8040
277869783	4	2	11.39	156.6827	  5.1104
277869987	4	2	 8.13	156.6644	  6.0523
277870156	4	2	11.68	156.7718	  5.1462
277870785	4	2	11.48	156.7134	  2.0149
277870839	4	2	 9.67	156.7354	  1.7800
277871039	4	2	 8.97	156.7078	  0.8760
277871306	4	2	10.15	156.9224	  0.5010
277875110	4	2	10.49	156.8499	  1.3983
277875264	4	2	12.31	156.8992	  2.2113
277875338	4	2	10.66	156.8744	  2.5372
277875776	4	2	 8.60	156.9339	  4.4721
277875871	4	2	11.29	156.8704	  4.9223
277876262	4	2	11.10	156.9907	  5.1679
277876324	4	2	11.35	157.0047	  4.9656
277876361	4	2	11.08	157.0317	  4.7670
277876667	4	2	 7.80	157.0231	  3.3157
277876720	4	2	10.79	157.0528	  3.0035
277876750	4	2	10.99	156.9539	  2.8597
277877407	4	2	 8.14	157.1304	  0.5242
277886510	4	2	11.41	157.1143	  1.0770
277886841	4	2	 9.27	157.1024	  2.6520
277887463	4	2	 9.78	157.1118	  5.8143
277887917	4	2	12.63	157.2262	  4.1879
277888319	4	2	11.87	157.2530	  2.2236
277888348	4	2	14.34	157.2902	  2.0978
277888583	4	2	 7.56	157.2278	  0.8365
277893735	4	2	 8.88	157.3817	  3.8950
277894206	4	2	10.06	157.5219	  5.8868
277894257	4	2	11.58	157.4633	  5.5417
277894684	4	2	10.91	157.4522	  3.6565
277894804	4	2	 8.70	157.4903	  3.0671
277894811	4	2	13.08	157.4751	  3.0350
277894906	4	2	10.48	157.4410	  2.5485
277895096	4	2	 6.33	157.4250	  1.4904
277895116	4	2	 8.38	157.4642	  1.3569
277895157	4	2	11.31	157.4286	  1.1729
277914126	4	2	 9.69	157.6387	  1.0307
277914391	4	2	 9.19	157.6264	  2.3279
277937765	4	3	11.05	164.8982	  2.3857
281655455	4	2	10.65	161.5291	  0.1975
281655530	4	2	10.46	161.4875	  0.5735
281655664	4	2	13.71	161.5307	  1.4000
281658923	4	2	10.98	161.5190	  4.8758
281659211	4	2	10.93	161.5738	  5.4477
281659343	4	2	 7.31	161.6374	  4.6447
281659719	4	2	16.24	161.5968	  2.7103
281659949	4	2	10.43	161.6052	  1.4468
281659963	4	2	10.29	161.5563	  1.3989
281659983	4	2	11.49	161.5386	  1.2140
281660155	4	2	11.30	161.5995	  0.1723
281660285	4	2	11.10	161.7084	  0.5950
281660552	4	2	12.60	161.7349	  1.9367
281660633	4	2	12.24	161.7017	  2.4458
281661013	4	2	 8.45	161.6734	  4.4509
281661100	4	2	10.78	161.7339	  4.9246
281661188	4	2	11.83	161.6733	  5.4598
281661322	4	2	 9.73	161.7956	  5.8942
281700921	4	2	11.59	161.8140	  1.3562
281701069	4	2	 9.56	161.8759	  0.5665
281701161	4	2	17.05	161.8262	  0.1213
281701321	4	2	10.06	161.9374	  0.9573
281701608	4	2	11.02	161.9921	  2.5344
281701644	4	2	 9.63	161.9452	  2.6877
281702099	4	2	 9.78	161.9577	  5.2429
281702181	4	2	 8.95	161.9474	  5.7106
281702376	4	2	10.33	162.1250	  5.3014
281702553	4	2	11.16	162.0294	  4.3347
281702681	4	2	11.66	162.1060	  3.6160
281702731	4	2	 8.13	162.0686	  3.2592
281705659	4	2	12.55	162.0783	  1.2553
281706120	4	2	16.16	162.1757	  1.1981
281706206	4	2	11.40	162.1507	  1.6940
281706325	4	2	11.21	162.2573	  2.4277
281706808	4	2	14.79	162.2621	  5.0367
281706927	4	2	10.41	162.2390	  5.7804
281706982	4	2	11.94	162.3580	  6.1097
281707023	4	2	11.34	162.3191	  5.8738
281707057	4	2	 9.28	162.3407	  5.7088
281707253	4	2	11.03	162.2663	  4.6552
281707709	4	2	12.20	162.3126	  2.2118
281707819	4	2	10.66	162.2863	  1.6391
281707868	4	2	 8.86	162.3168	  1.3888
281707914	4	2	11.02	162.3618	  1.1342
281724538	4	2	14.52	162.5046	  2.0394
281724781	4	2	11.05	162.4865	  3.3955
281724898	4	2	11.04	162.4579	  3.8783
281725607	4	2	 8.19	162.5796	  4.3145
281725853	4	2	10.06	162.5423	  2.7843
281725944	4	2	10.96	162.5587	  2.2783
281726039	4	2	11.14	162.5595	  1.6953
281729440	4	2	11.23	162.8354	  2.7924
281729475	4	2	10.97	162.7531	  2.9871
281729996	4	2	 8.35	162.8009	  6.0587
281730518	4	2	 8.79	162.8908	  3.3896
281730615	4	2	14.29	162.9467	  2.8950
281730616	4	2	14.12	162.9461	  2.8942
281731203	4	3	 9.96	163.0323	  0.4931
281731214	4	3	11.12	163.0111	  0.5440
281731235	4	3	10.93	163.0987	  0.7104
281731852	4	2	12.21	163.0014	  4.0987
281744342	4	2	11.07	163.0094	  5.6719
281744435	4	2	14.31	163.0638	  5.9189
281744438	4	2	11.65	163.0551	  5.9190
281744788	4	2	11.46	163.1930	  5.4152
281745225	4	2	 9.41	163.1895	  4.2459
281746634	4	3	12.63	163.1190	  0.7455
281746657	4	3	10.59	163.1921	  0.7000
281746732	4	3	11.41	163.2156	  0.5134
281746741	4	3	 9.39	163.1645	  0.4837
281747292	4	3	 9.44	163.2750	  1.0229
281748843	4	2	 7.17	163.2590	  4.9620
281748980	4	2	15.04	163.2518	  5.3064
281749298	4	2	11.33	163.3784	  5.9839
281749463	4	2	 8.46	163.4713	  5.4976
281776955	4	2	 7.73	163.4742	  3.7013
281777457	4	3	12.56	163.3969	  0.7669
281777465	4	3	10.77	163.4413	  0.7092
281777468	4	3	11.06	163.4316	  0.6990
281777628	4	3	10.39	163.5914	  0.2937
281778356	4	2	10.89	163.5028	  4.4644
281778565	4	2	11.45	163.5284	  5.7089
281778718	4	2	12.05	163.7110	  5.6183
281781970	4	3	11.47	163.6874	  0.6908
281781996	4	3	10.21	163.6981	  0.5540
281782001	4	3	10.65	163.6857	  0.5177
281782020	4	3	 8.92	163.6760	  0.4546
281782143	4	3	 9.76	163.7719	  0.4831
281782166	4	3	11.09	163.7338	  0.5872
281782257	4	3	11.30	163.7274	  1.0734
281782366	4	3	 8.80	163.8040	  1.6820
281782495	4	3	 8.29	163.8317	  2.5984
281782956	4	2	14.65	163.7663	  5.4598
281783052	4	2	10.54	163.7731	  5.9956
281783209	4	2	12.41	163.9349	  5.2065
281783865	4	3	11.10	163.8597	  1.1925
281783940	4	3	 5.55	163.9273	  0.7369
281794191	4	3	11.78	163.8875	  0.2245
281794283	4	3	 5.48	164.0438	  0.4329
281794321	4	3	12.12	164.0729	  0.5880
281794572	4	3	 9.71	164.0535	  2.0576
281795363	4	2	 7.63	164.1288	  5.2731
281795840	4	3	14.71	164.1835	  2.3614
281795842	4	3	11.92	164.1130	  2.3421
281796165	4	3	12.68	164.0879	  0.4928
281796328	4	3	11.48	164.2215	  0.7387
281796339	4	3	11.19	164.2474	  0.7669
281796385	4	3	 9.48	164.2259	  1.0629
281796394	4	3	10.98	164.2669	  1.1259
281815859	4	3	10.61	164.3122	  2.8468
281815910	4	3	12.56	164.2487	  3.3238
281816260	4	2	 8.49	164.2098	  5.6313
281816322	4	2	11.42	164.2825	  6.0227
281816379	4	3	 9.51	165.1606	  5.7264
281816606	4	3	10.83	165.1129	  4.4687
281816617	4	3	 9.54	165.0621	  4.3539
281816745	4	3	 3.85	165.1403	  3.6174
281816773	4	3	 8.74	165.0896	  3.4702
281816851	4	3	11.49	165.0605	  3.0803
281816910	4	3	10.01	165.1654	  2.7589
281816924	4	3	11.07	165.1066	  2.6643
281816946	4	3	11.37	165.0708	  2.5225
281816983	4	3	11.44	165.0970	  2.3234
281817288	4	3	 8.81	165.1522	  0.3786
281817506	4	3	11.05	165.2447	  1.0016
281817687	4	3	11.53	165.2472	  1.9960
281817737	4	3	10.54	165.2328	  2.3369
281817790	4	3	10.99	165.2333	  2.6230
281817963	4	3	10.93	165.1896	  3.6923
281837575	4	3	11.27	165.3650	  5.1395
281837772	4	3	11.71	165.3949	  3.9461
281837943	4	3	11.61	165.3384	  3.0024
281838108	4	3	11.31	165.3423	  2.0521
281838379	4	3	11.23	165.3569	  0.3717
281838455	4	3	11.00	165.4507	  0.2023
281838474	4	3	10.95	165.4603	  0.3164
281838536	4	3	12.41	165.5234	  0.6314
281838747	4	3	12.14	165.4169	  2.0199
281838848	4	3	10.79	165.5038	  2.6519
281838855	4	3	10.57	165.4389	  2.7033
281839001	4	3	13.09	165.4409	  3.5871
281839142	4	3	11.49	165.4677	  4.5126
281839239	4	3	11.28	165.4818	  5.0280
281839249	4	3	 8.81	165.4253	  5.1020
281839258	4	3	11.67	165.4654	  5.1400
281839408	4	3	13.09	165.5455	  5.9399
281839410	4	3	10.80	165.6123	  5.9200
281839439	4	3	 8.49	165.5586	  5.6829
281839520	4	3	11.86	165.6387	  5.2091
281847691	4	3	11.35	165.5849	  3.6040
281847798	4	3	10.51	165.5772	  2.9029
281848250	4	3	10.66	165.5655	  0.4671
281848411	4	3	11.17	165.7189	  0.6133
281848621	4	3	12.08	165.7646	  1.8407
281848934	4	3	10.84	165.7683	  3.7387
281849123	4	3	10.83	165.6908	  4.9534
281849265	4	3	10.75	165.7753	  5.7910
281849491	4	3	12.35	165.8806	  4.7895
281849666	4	3	11.10	165.7818	  3.8680
281849871	4	3	10.49	165.7848	  2.6041
281849877	4	3	11.23	165.8968	  2.5805
281883438	4	3	11.41	165.9903	  0.5036
281883701	4	3	 8.23	166.0000	  1.8328
281883998	4	3	 7.61	165.9952	  3.6388
281884003	4	3	 9.97	165.9462	  3.6697
281884662	4	4	11.29	174.9344	  4.4760
281884737	4	4	10.93	174.9528	  4.1144
281885301	4	3	12.30	174.9602	  0.6036
281885415	4	3	11.12	175.0103	  0.1323
281885603	4	3	10.27	175.0407	  1.2062
281885681	4	3	 8.33	175.0923	  1.5990
281886167	4	4	 9.43	175.0789	  4.3705
281886199	4	4	13.68	175.0972	  4.5575
281886479	4	4	11.18	175.2217	  5.8693
281886599	4	4	11.41	175.1952	  5.2031
281886927	4	4	10.64	175.1248	  3.2731
281887316	4	3	 9.92	175.2064	  0.9234
281887388	4	3	11.10	175.1998	  0.5958
281887537	4	3	11.26	175.2747	  0.5045
281887961	4	4	10.76	175.3168	  3.1214
281887987	4	4	11.29	175.3007	  3.3015
281888055	4	4	13.92	175.2408	  3.6815
281888093	4	4	10.14	175.3200	  3.9659
281906262	4	4	11.41	175.2447	  5.3696
281906289	4	4	11.02	175.3437	  5.4835
281906892	4	4	 9.07	175.4399	  5.1937
281906915	4	4	 8.31	175.4580	  5.1379
281907250	4	4	 8.17	175.3886	  3.8505
281907830	4	3	11.18	175.4065	  1.8605
281908127	4	3	 8.76	175.4252	  0.9934
281908132	4	3	 8.87	175.3662	  0.9502
281909173	4	4	 8.36	175.5375	  2.8784
281909755	4	4	 6.73	175.5292	  4.7475
281909791	4	4	10.95	175.4844	  4.8815
281910149	4	4	11.25	175.6541	  5.8942
281910438	4	4	12.39	175.6326	  4.8708
281929209	4	4	11.79	175.6604	  3.9158
281929236	4	4	10.53	175.6504	  3.7561
281929387	4	4	 9.80	175.6919	  2.8262
281929593	4	3	15.15	175.6507	  1.5562
281930612	4	4	11.45	177.4371	  4.9643
281930763	4	4	11.25	177.4726	  5.9388
283745924	3	2	 8.67	134.2693	 11.6450
283746078	3	2	11.88	134.3390	 11.1420
283746349	3	2	10.68	134.3584	 10.2951
283746609	3	2	 9.11	134.3486	  9.4276
283748082	3	2	10.19	134.4830	  7.1795
283767839	3	2	 8.22	134.4543	  7.9642
283767872	3	2	 8.69	134.4680	  8.0797
283768251	3	2	 5.36	134.4251	  9.3877
283768729	3	2	 8.01	134.4635	 10.8143
283769283	3	2	10.09	134.5474	 11.3509
283769436	3	2	 3.90	134.5666	 10.8450
283770192	3	2	12.81	134.5482	  8.3567
283770570	3	2	 8.94	134.5018	  7.1337
283784435	3	2	13.66	134.6457	  7.9801
283784587	3	2	 8.21	134.7371	  8.4717
283784881	3	2	 8.42	134.6535	  9.4572
283785572	3	2	 4.17	134.6219	 11.8575
283786254	3	2	10.76	134.8048	  9.6499
283786459	3	2	11.42	134.8062	  8.9918
283786963	3	2	 7.21	134.8438	  7.4142
284239711	1	2	10.67	 99.8138	 24.6078
284243852	1	2	11.34	 99.8204	 27.3085
284319024	1	2	10.24	 99.7845	 29.0064
284322437	1	2	 7.01	 99.8880	 28.2631
284325499	1	2	 5.76	 99.8699	 26.1330
284326455	1	2	12.23	 99.8980	 25.4823
284327831	1	2	 5.92	 99.8813	 24.6007
284388208	1	2	10.25	100.0020	 25.1483
284388308	1	2	10.21	100.0942	 25.2137
284388484	1	2	 8.00	100.0172	 25.3295
284395015	1	2	 9.73	100.0231	 28.5859
284395997	1	2	 8.97	100.0594	 28.9656
284398867	1	2	 9.79	100.1284	 29.8095
284487371	1	2	 5.47	100.2501	 25.3236
284488753	1	2	13.87	100.1579	 24.4322
284490115	1	2	14.14	100.4046	 24.2066
284496549	1	2	12.97	100.4215	 26.6684
284570588	1	2	11.16	100.4717	 27.0150
284570702	1	2	11.19	100.4632	 27.0972
284571211	1	2	 8.84	100.4400	 27.4374
284575706	1	2	12.20	100.5298	 28.9599
284577751	1	2	11.84	100.5583	 27.4289
284578018	1	2	12.20	100.6377	 27.2397
284580570	1	2	 5.68	100.5498	 25.4685
284747017	1	3	11.76	 78.0402	 34.7499
284748415	1	3	10.15	 78.1545	 34.1413
284751025	1	3	 7.19	 78.0401	 32.8952
284755262	1	3	 8.31	 78.0974	 30.7646
284757078	2	1	12.13	120.0247	 18.2608
284765101	2	1	10.31	119.9846	 20.4415
284766716	2	2	10.49	120.0230	 23.9741
284766873	2	2	 5.49	120.2531	 23.5829
284767398	2	2	 9.80	120.1783	 22.3766
284767628	2	2	10.40	120.2199	 21.8376
284768274	2	1	 9.53	120.2029	 20.4630
284768611	2	1	 5.37	120.2005	 19.8162
284768637	2	1	11.34	120.2682	 19.7758
284768670	2	1	10.12	120.2352	 19.7113
284769685	2	1	10.36	121.3399	 18.0980
284848375	2	1	12.67	121.4454	 20.3384
284849831	2	2	10.37	121.3918	 23.6228
284849874	2	2	10.75	121.3625	 23.7361
284850530	2	1	12.97	124.0293	 16.6771
284851433	2	1	10.74	124.1355	 14.6110
284851554	2	1	10.19	124.0578	 14.3694
284851849	2	1	11.88	124.0196	 13.7054
284851860	2	1	10.79	124.0221	 13.6751
284851863	2	1	11.64	124.1168	 13.6710
284852092	2	1	 8.31	124.0735	 13.1677
284868605	2	2	10.95	132.0528	 30.3831
284868662	2	2	12.02	132.0605	 30.1554
284868855	2	2	11.44	132.1599	 30.2938
284868879	2	2	 8.47	132.1049	 30.4359
284868909	2	2	10.69	132.1245	 30.5535
284898927	2	2	11.15	132.5441	 30.2161
284898979	2	2	10.69	132.5208	 30.0567
284929983	2	2	11.90	133.0283	 29.9770
284966580	3	4	10.82	147.6547	 14.3290
284966743	3	4	16.94	147.5904	 15.1508
284992066	3	4	 8.37	147.6762	 17.7331
284992719	3	1	 8.99	137.2621	 27.4317
284992724	3	1	 8.73	137.2372	 27.4170
284992770	3	1	11.23	137.1817	 27.2534
284992911	3	1	 5.35	137.1963	 26.6269
284993556	3	1	 8.22	137.3671	 24.0054
284993974	3	1	11.05	137.3834	 25.6652
284994402	3	1	11.29	137.3300	 27.5254
284996080	1	4	14.32	 82.3393	 11.8585
284996092	1	4	12.73	 82.3254	 11.8660
284996127	1	4	11.83	 82.3274	 11.8941
285002899	3	1	11.29	137.4127	 28.2453
285002926	3	1	11.65	137.4420	 28.3519
285003796	3	1	 9.72	137.5643	 27.9053
285004035	3	1	11.22	137.4697	 26.7895
285004220	3	1	10.83	137.5362	 26.0715
285004823	3	1	12.26	138.3801	 24.3234
285004857	3	1	10.27	138.4302	 24.4786
285005062	3	1	 8.41	138.4245	 25.2542
285005105	3	1	 8.66	138.4061	 25.4336
285005362	3	1	 8.97	138.4016	 26.4486
285005850	3	1	11.41	138.4916	 28.3958
285010027	2	2	11.10	133.2369	 30.0955
285010099	2	2	11.79	133.3187	 30.3266
285473140	1	3	 1.74	 81.5731	 28.6064
285548887	1	3	11.25	 81.4981	 26.9291
285549658	1	3	13.24	 81.5087	 26.4787
285551629	1	3	14.64	 81.4655	 25.2111
285551758	1	3	11.90	 81.5659	 25.1294
285554131	1	3	11.73	 81.6206	 24.2220
285554429	1	3	11.16	 81.6332	 24.4058
285555169	1	3	11.29	 81.6689	 24.8409
285555472	1	3	 8.08	 81.6824	 25.0117
285555777	1	3	13.81	 81.6754	 25.1768
285556265	1	3	14.27	 81.6604	 25.4663
285556689	1	3	 8.72	 81.7039	 25.7516
285634151	1	3	15.12	 81.6178	 26.9605
285634219	1	3	 9.12	 81.6559	 26.9985
285637066	1	3	12.89	 81.5755	 28.3828
285640041	1	3	11.41	 81.6091	 29.7403
285640583	1	3	 4.89	 81.7926	 29.9210
285643624	1	3	 8.20	 81.7185	 28.5741
285726043	1	3	11.19	 81.8245	 25.6826
285726969	1	3	12.72	 81.7577	 25.1345
285726983	1	3	13.51	 81.7059	 25.1256
285727064	1	3	12.79	 81.8167	 25.0810
285727096	1	3	11.97	 81.8332	 25.0620
285727381	1	3	10.25	 81.8224	 24.8980
285727893	1	3	14.98	 81.7483	 24.6030
285727895	1	3	13.41	 81.7481	 24.6020
285731396	1	3	12.22	 81.8497	 25.2151
285731419	1	3	13.67	 81.9537	 25.2294
285732357	1	3	13.34	 81.8789	 25.7814
285732583	1	3	13.24	 81.8622	 25.9044
285733649	1	3	12.31	 81.8941	 26.4941
285853769	1	3	 8.09	 81.9368	 28.8130
285856246	1	3	10.97	 81.9579	 29.8013
285859113	1	3	13.86	 82.0925	 28.8902
285864105	1	3	 8.16	 82.0121	 26.6820
285926984	4	3	 9.77	170.7556	 -8.0445
285927090	4	3	10.67	170.7029	 -7.5258
285927211	4	3	11.32	170.7332	 -6.9062
285927246	4	3	17.95	170.7346	 -6.7516
285927327	4	3	 8.61	170.7548	 -6.3303
285927372	4	3	11.01	170.7184	 -6.1169
285929752	4	3	11.43	170.9533	 -7.3767
285930023	4	3	 6.44	171.0900	 -5.9105
285930184	4	3	 9.65	171.0232	 -6.7193
285930469	4	3	12.20	171.0993	 -7.9521
285957807	1	3	11.21	 82.0211	 26.4158
285958938	1	3	10.55	 82.0501	 25.8327
285959805	1	3	14.87	 82.0154	 25.3338
285962393	1	3	12.56	 82.1678	 24.0478
285963719	1	3	15.05	 82.1779	 24.7869
285965925	1	3	11.62	 82.1568	 25.9852
285966359	1	3	14.76	 82.1381	 26.2129
285966877	1	3	14.82	 82.1334	 26.4714
285966952	1	3	11.35	 82.1857	 26.5208
285967425	1	3	12.06	 82.2078	 26.7627
285967427	1	3	10.63	 82.1056	 26.7627
286042374	1	3	16.44	 82.1364	 28.6436
286043331	1	3	 9.69	 82.2112	 29.0441
286043955	1	3	 9.45	 82.1927	 29.3033
286046636	1	3	10.18	 82.3034	 29.4514
286051381	1	3	10.90	 82.3647	 27.4124
286052754	1	3	 9.63	 82.3207	 26.7953
286053687	1	3	10.82	 82.3498	 26.3321
286054019	1	3	12.74	 82.2930	 26.1730
